Date,Open,High,Low,Close,Adj Close,Volume
2010-04-19,2399.679932,2421.989990,2374.679932,2420.179932,2420.179932,0
2010-04-20,2426.379883,2445.000000,2426.209961,2426.840088,2426.840088,0
2010-04-21,2426.840088,2432.840088,2418.439941,2423.310059,2423.310059,0
2010-04-22,2420.290039,2432.080078,2385.360107,2430.469971,2430.469971,0
2010-04-23,2430.469971,2447.250000,2430.469971,2447.030029,2447.030029,0
2010-04-26,2453.360107,2455.209961,2433.100098,2436.929932,2436.929932,0
2010-04-27,2435.909912,2435.909912,2374.340088,2374.520020,2374.520020,0
2010-04-28,2378.500000,2382.719971,2356.149902,2378.050049,2378.050049,0
2010-04-29,2380.060059,2405.209961,2380.060059,2395.239990,2395.239990,0
2010-04-30,2391.939941,2404.840088,2378.580078,2396.270020,2396.270020,0
2010-05-04,2412.820068,2412.820068,2324.449951,2324.449951,2324.449951,0
2010-05-05,2320.459961,2320.459961,2277.510010,2285.489990,2285.489990,0
2010-05-06,2288.229980,2298.290039,2123.800049,2161.729980,2161.729980,0
2010-05-07,2161.729980,2192.459961,2096.070068,2160.199951,2160.199951,0
2010-05-10,2163.169922,2318.510010,2163.169922,2314.939941,2314.939941,0
2010-05-11,2313.679932,2313.679932,2276.989990,2289.629883,2289.629883,0
2010-05-12,2290.899902,2311.360107,2290.899902,2300.500000,2300.500000,0
2010-05-13,2300.800049,2305.679932,2274.639893,2280.500000,2280.500000,0
2010-05-14,2278.919922,2278.919922,2198.560059,2212.870117,2212.870117,0
2010-05-17,2212.870117,2219.020020,2151.159912,2185.919922,2185.919922,0
2010-05-18,2204.600098,2226.649902,2177.429932,2183.229980,2183.229980,0
2010-05-19,2183.229980,2185.510010,2138.540039,2178.399902,2178.399902,0
2010-05-20,2149.040039,2149.040039,2073.939941,2089.580078,2089.580078,0
2010-05-21,2092.360107,2135.949951,2089.580078,2123.620117,2123.620117,0
2010-05-24,null,null,null,null,null,null
2010-05-26,2123.620117,2128.409912,2060.179932,2061.070068,2061.070068,0
2010-05-27,2063.600098,2178.320068,2063.600098,2176.199951,2176.199951,0
2010-05-28,2177.780029,2177.780029,2143.169922,2168.570068,2168.570068,0
2010-05-31,2168.570068,2203.600098,2168.570068,2203.600098,2203.600098,0
2010-06-01,2203.600098,2204.580078,2159.590088,2175.189941,2175.189941,0
2010-06-02,2174.409912,2212.389893,2163.100098,2212.389893,2212.389893,0
2010-06-03,2213.110107,2239.649902,2208.729980,2239.090088,2239.090088,0
2010-06-04,2237.560059,2237.560059,2176.729980,2181.209961,2181.209961,0
2010-06-07,2184.179932,2195.760010,2165.729980,2168.989990,2168.989990,0
2010-06-08,2172.280029,2217.449951,2171.370117,2203.520020,2203.520020,0
2010-06-09,2205.379883,2243.750000,2205.379883,2217.540039,2217.540039,0
2010-06-10,2218.899902,2262.870117,2218.899902,2261.780029,2261.780029,0
2010-06-11,2261.780029,2281.229980,2253.189941,2281.229980,2281.229980,0
2010-06-14,2282.149902,2322.659912,2276.030029,2282.510010,2282.510010,0
2010-06-15,2285.439941,2328.000000,2285.439941,2326.090088,2326.090088,0
2010-06-16,2321.629883,2333.370117,2310.389893,2323.120117,2323.120117,0
2010-06-17,2323.120117,2324.479980,2300.850098,2314.540039,2314.540039,0
2010-06-18,2314.229980,2328.709961,2314.229980,2320.360107,2320.360107,0
2010-06-22,2322.919922,2348.479980,2322.919922,2328.449951,2328.449951,0
2010-06-23,2326.310059,2333.040039,2309.719971,2326.949951,2326.949951,0
2010-06-24,2326.949951,2327.320068,2296.979980,2300.689941,2300.689941,0
2010-06-25,2300.689941,2318.139893,2293.469971,2318.139893,2318.139893,0
2010-06-28,2318.139893,2318.139893,2292.209961,2292.209961,2292.209961,0
2010-06-29,2289.429932,2289.429932,2184.260010,2193.100098,2193.100098,0
2010-06-30,2193.100098,2218.550049,2178.020020,2185.010010,2185.010010,0
2010-07-01,2185.919922,2209.419922,2158.030029,2209.419922,2209.419922,0
2010-07-02,2210.189941,2225.800049,2200.040039,2217.080078,2217.080078,0
2010-07-05,2212.750000,2216.310059,2198.879883,2205.050049,2205.050049,0
2010-07-06,2237.879883,2250.050049,2201.870117,2210.909912,2210.909912,0
2010-07-07,2210.909912,2267.370117,2210.909912,2265.000000,2265.000000,0
2010-07-08,2267.439941,2289.600098,2257.800049,2289.500000,2289.500000,0
2010-07-12,2291.860107,2312.350098,2284.760010,2288.590088,2288.590088,0
2010-07-13,2302.729980,2314.919922,2298.530029,2305.139893,2305.139893,0
2010-07-14,2305.139893,2319.189941,2296.419922,2309.870117,2309.870117,0
2010-07-15,2309.870117,2311.149902,2293.709961,2306.949951,2306.949951,0
2010-07-16,2306.669922,2306.669922,2274.370117,2283.070068,2283.070068,0
2010-07-19,2284.159912,2302.979980,2282.959961,2302.979980,2302.979980,0
2010-07-20,2302.159912,2336.419922,2295.810059,2336.419922,2336.419922,0
2010-07-21,2336.419922,2355.560059,2319.159912,2327.350098,2327.350098,0
2010-07-22,2329.699951,2373.060059,2329.699951,2359.729980,2359.729980,0
2010-07-23,2357.820068,2375.199951,2355.040039,2375.199951,2375.199951,0
2010-07-26,2375.199951,2388.340088,2373.590088,2388.340088,2388.340088,0
2010-07-27,2388.459961,2396.169922,2378.489990,2387.330078,2387.330078,0
2010-07-28,2385.459961,2388.899902,2365.709961,2374.219971,2374.219971,0
2010-07-29,2379.550049,2407.379883,2377.770020,2405.469971,2405.469971,0
2010-07-30,2406.409912,2406.409912,2391.850098,2394.159912,2394.159912,0
2010-08-02,2398.540039,2460.739990,2398.540039,2454.790039,2454.790039,0
2010-08-03,2455.770020,2473.159912,2440.969971,2440.969971,2440.969971,0
2010-08-04,2459.530029,2467.050049,2442.620117,2455.719971,2455.719971,0
2010-08-05,2456.899902,2456.899902,2415.860107,2432.850098,2432.850098,0
2010-08-06,2432.580078,2432.580078,2397.489990,2425.330078,2425.330078,0
2010-08-09,2421.969971,2428.939941,2407.570068,2427.679932,2427.679932,0
2010-08-10,2414.320068,2414.320068,2387.310059,2402.439941,2402.439941,0
2010-08-11,2374.590088,2374.590088,2325.310059,2349.330078,2349.330078,0
2010-08-12,2354.500000,2372.639893,2350.389893,2366.489990,2366.489990,0
2010-08-13,2373.580078,2382.629883,2358.199951,2367.979980,2367.979980,0
2010-08-18,2435.979980,2473.469971,2435.979980,2466.699951,2466.699951,0
2010-08-19,2466.699951,2470.770020,2420.300049,2429.280029,2429.280029,0
2010-08-20,2428.840088,2440.719971,2413.169922,2438.969971,2438.969971,0
2010-08-23,2449.600098,2449.600098,2368.629883,2368.629883,2368.629883,0
2010-08-24,2357.550049,2357.550049,2292.830078,2293.290039,2293.290039,0
2010-08-25,2290.409912,2331.129883,2258.750000,2331.129883,2331.129883,0
2010-08-26,2350.340088,2373.129883,2311.090088,2321.439941,2321.439941,0
2010-08-27,2321.080078,2353.510010,2302.310059,2349.070068,2349.070068,0
2010-08-30,2349.030029,2350.550049,2306.580078,2307.199951,2307.199951,0
2010-08-31,2311.260010,2345.320068,2311.260010,2336.889893,2336.889893,0
2010-09-01,2360.290039,2403.209961,2360.290039,2394.760010,2394.760010,0
2010-09-02,2400.790039,2415.919922,2398.560059,2415.919922,2415.919922,0
2010-09-03,2421.399902,2449.590088,2421.399902,2423.219971,2423.219971,0
2010-09-06,2423.219971,2437.929932,2420.969971,2437.929932,2437.929932,0
2010-09-07,2439.689941,2439.689941,2404.979980,2418.750000,2418.750000,0
2010-09-08,2421.239990,2454.110107,2419.919922,2419.919922,2419.919922,0
2010-09-09,2426.979980,2435.459961,2412.909912,2431.090088,2431.090088,0
2010-09-10,2433.600098,2441.449951,2424.909912,2436.770020,2436.770020,0
2010-09-13,2436.770020,2471.320068,2436.770020,2457.919922,2457.919922,0
2010-09-14,2458.409912,2469.979980,2442.080078,2442.830078,2442.830078,0
2010-09-15,2444.979980,2448.439941,2435.030029,2439.280029,2439.280029,0
2010-09-16,2442.719971,2450.389893,2430.649902,2447.070068,2447.070068,0
2010-09-17,2447.070068,2478.489990,2447.070068,2473.429932,2473.429932,0
2010-09-20,2474.439941,2533.290039,2474.439941,2533.290039,2533.290039,0
2010-09-21,2533.290039,2547.379883,2515.439941,2531.679932,2531.679932,0
2010-09-22,2527.570068,2534.820068,2513.669922,2531.639893,2531.639893,0
2010-09-23,2517.840088,2549.110107,2515.310059,2522.760010,2522.760010,0
2010-09-24,2530.219971,2579.600098,2530.219971,2577.739990,2577.739990,0
2010-09-27,2576.300049,2609.030029,2575.399902,2600.629883,2600.629883,0
2010-09-28,2601.179932,2651.500000,2600.780029,2651.189941,2651.189941,0
2010-09-29,2650.260010,2659.620117,2634.169922,2641.409912,2641.409912,0
2010-09-30,2644.100098,2665.860107,2619.699951,2643.419922,2643.419922,0
2010-10-01,2642.290039,2664.439941,2639.439941,2652.290039,2652.290039,0
2010-10-04,2652.729980,2662.429932,2620.469971,2624.620117,2624.620117,0
2010-10-05,2630.620117,2677.729980,2630.620117,2666.320068,2666.320068,0
2010-10-06,2670.669922,2686.350098,2659.709961,2661.820068,2661.820068,0
2010-10-07,2670.530029,2672.840088,2632.629883,2641.399902,2641.399902,0
2010-10-08,2641.120117,2700.290039,2641.120117,2699.489990,2699.489990,0
2010-10-12,2699.070068,2719.709961,2680.679932,2719.709961,2719.709961,0
2010-10-13,2721.959961,2754.860107,2721.959961,2729.540039,2729.540039,0
2010-10-14,2729.540039,2742.620117,2708.760010,2730.550049,2730.550049,0
2010-10-15,2723.580078,2742.280029,2717.780029,2735.469971,2735.469971,0
2010-10-18,2742.229980,2760.469971,2738.750000,2750.370117,2750.370117,0
2010-10-19,2733.389893,2754.620117,2712.459961,2727.919922,2727.919922,0
2010-10-20,2728.610107,2817.360107,2728.610107,2809.399902,2809.399902,0
2010-10-21,2810.040039,2849.620117,2793.530029,2820.280029,2820.280029,0
2010-10-22,2820.479980,2851.909912,2819.169922,2851.909912,2851.909912,0
2010-10-25,2855.870117,2923.120117,2855.870117,2916.550049,2916.550049,0
2010-10-26,2920.020020,2920.590088,2892.270020,2920.439941,2920.439941,0
2010-10-27,null,null,null,null,null,null
2010-10-28,2924.500000,2988.929932,2924.310059,2954.860107,2954.860107,0
2010-10-29,2954.010010,3007.409912,2950.709961,3007.409912,3007.409912,0
2010-11-01,3011.760010,3092.879883,3011.760010,3076.899902,3076.899902,0
2010-11-02,3087.879883,3151.340088,3075.379883,3110.300049,3110.300049,0
2010-11-03,3111.989990,3205.790039,3111.989990,3205.790039,3205.790039,0
2010-11-04,3276.510010,3339.969971,3276.500000,3339.969971,3339.969971,0
2010-11-05,3340.540039,3380.810059,3307.600098,3352.330078,3352.330078,0
2010-11-08,3353.169922,3368.760010,3295.659912,3324.270020,3324.270020,0
2010-11-09,3326.659912,3363.030029,3305.760010,3305.760010,3305.760010,0
2010-11-10,3306.520020,3310.969971,3227.560059,3310.969971,3310.969971,0
2010-11-11,3310.209961,3346.889893,3296.830078,3340.649902,3340.649902,0
2010-11-12,3337.290039,3338.969971,3198.439941,3215.479980,3215.479980,0
2010-11-15,3218.919922,3277.629883,3217.070068,3270.780029,3270.780029,0
2010-11-16,3269.969971,3271.760010,3112.350098,3122.699951,3122.699951,0
2010-11-17,3125.310059,3197.790039,3125.310059,3164.399902,3164.399902,0
2010-11-18,3168.610107,3259.860107,3168.610107,3251.649902,3251.649902,0
2010-11-19,3248.219971,3263.649902,3217.070068,3260.800049,3260.800049,0
2010-11-22,null,null,null,null,null,null
2010-11-23,3230.750000,3237.459961,3175.540039,3201.070068,3201.070068,0
2010-11-24,3204.479980,3287.379883,3204.479980,3283.419922,3283.419922,0
2010-11-25,3311.179932,3326.320068,3303.120117,3321.149902,3321.149902,0
2010-11-26,3321.149902,3321.149902,3269.520020,3302.879883,3302.879883,0
2010-11-29,3303.280029,3307.060059,3253.600098,3270.100098,3270.100098,0
2010-11-30,3263.969971,3269.709961,3246.199951,3261.489990,3261.489990,0
2010-12-01,3262.659912,3371.189941,3262.659912,3367.149902,3367.149902,0
2010-12-02,3372.520020,3450.489990,3368.270020,3434.399902,3434.399902,0
2010-12-03,3436.120117,3438.050049,3417.639893,3422.429932,3422.429932,0
2010-12-06,3425.110107,3465.610107,3425.110107,3456.469971,3456.469971,0
2010-12-07,3458.260010,3524.419922,3425.340088,3428.040039,3428.040039,0
2010-12-09,3429.169922,3435.399902,3351.979980,3368.729980,3368.729980,0
2010-12-10,3375.010010,3406.179932,3374.139893,3390.870117,3390.870117,0
2010-12-13,3390.870117,3425.709961,3385.429932,3418.870117,3418.870117,0
2010-12-14,3418.870117,3427.110107,3380.270020,3383.139893,3383.139893,0
2010-12-15,3379.780029,3383.969971,3284.389893,3289.500000,3289.500000,0
2010-12-16,3292.000000,3341.270020,3292.000000,3336.719971,3336.719971,0
2010-12-17,3337.399902,3403.080078,3329.159912,3403.080078,3403.080078,0
2010-12-20,3407.290039,3470.709961,3403.540039,3465.310059,3465.310059,0
2010-12-21,3477.959961,3494.250000,3441.110107,3442.949951,3442.949951,0
2010-12-22,3443.300049,3476.469971,3441.830078,3476.260010,3476.260010,0
2010-12-23,3477.389893,3500.219971,3470.449951,3476.419922,3476.419922,0
2010-12-27,3466.149902,3500.010010,3447.120117,3477.510010,3477.510010,0
2010-12-28,3479.169922,3510.729980,3479.169922,3494.899902,3494.899902,0
2010-12-29,3499.080078,3535.040039,3499.080078,3522.600098,3522.600098,0
2010-12-30,3523.189941,3538.590088,3499.429932,3523.590088,3523.590088,0
2011-01-03,3523.820068,3631.090088,3523.820068,3628.479980,3628.479980,0
2011-01-04,3635.689941,3657.010010,3548.719971,3613.729980,3613.729980,0
2011-01-05,3607.750000,3610.669922,3566.580078,3604.800049,3604.800049,0
2011-01-06,3605.860107,3637.310059,3588.800049,3603.439941,3603.439941,0
2011-01-07,3604.649902,3623.679932,3531.639893,3546.260010,3546.260010,0
2011-01-10,3546.719971,3546.719971,3497.840088,3540.590088,3540.590088,0
2011-01-11,3550.050049,3576.600098,3537.250000,3545.709961,3545.709961,0
2011-01-12,3555.729980,3608.620117,3555.729980,3601.449951,3601.449951,0
2011-01-13,3602.290039,3616.189941,3539.010010,3543.469971,3543.469971,0
2011-01-14,3544.729980,3551.830078,3513.699951,3539.060059,3539.060059,0
2011-01-17,3539.060059,3564.790039,3537.139893,3563.350098,3563.350098,0
2011-01-18,3565.290039,3613.810059,3564.949951,3613.810059,3613.810059,0
2011-01-19,3615.570068,3667.360107,3615.570068,3636.899902,3636.899902,0
2011-01-20,3637.550049,3698.689941,3633.540039,3664.820068,3664.820068,0
2011-01-21,3668.520020,3700.899902,3638.600098,3648.260010,3648.260010,0
2011-01-24,3656.000000,3659.679932,3616.550049,3631.800049,3631.800049,0
2011-01-25,3633.800049,3640.889893,3581.199951,3604.770020,3604.770020,0
2011-01-26,3605.100098,3642.199951,3605.100098,3642.199951,3642.199951,0
2011-01-27,3644.530029,3659.530029,3614.290039,3616.790039,3616.790039,0
2011-01-28,3619.280029,3625.010010,3554.459961,3583.110107,3583.110107,0
2011-02-01,3594.129883,3641.600098,3594.129883,3635.260010,3635.260010,0
2011-02-02,3638.050049,3645.209961,3615.659912,3640.979980,3640.979980,0
2011-02-03,3640.520020,3653.610107,3615.840088,3639.330078,3639.330078,0
2011-02-04,3639.330078,3646.899902,3604.530029,3631.219971,3631.219971,0
2011-02-07,3630.929932,3639.540039,3559.419922,3559.719971,3559.719971,0
2011-02-08,3559.959961,3577.979980,3551.610107,3567.399902,3567.399902,0
2011-02-09,3567.399902,3579.489990,3489.040039,3505.679932,3505.679932,0
2011-02-10,3505.129883,3511.620117,3412.149902,3414.060059,3414.060059,0
2011-02-11,3411.729980,3462.479980,3404.610107,3460.040039,3460.040039,0
2011-02-14,3466.149902,3518.850098,3466.149902,3508.929932,3508.929932,0
2011-02-15,3510.540039,3532.310059,3485.090088,3490.209961,3490.209961,0
2011-02-16,3490.209961,3545.389893,3490.209961,3545.389893,3545.389893,0
2011-02-17,3545.919922,3555.280029,3532.439941,3538.379883,3538.379883,0
2011-02-18,3538.300049,3545.409912,3527.989990,3537.060059,3537.060059,0
2011-02-21,3537.060059,3537.060059,3505.899902,3515.449951,3515.449951,0
2011-02-22,3515.449951,3526.080078,3469.449951,3476.800049,3476.800049,0
2011-02-23,3476.800049,3487.949951,3389.979980,3429.080078,3429.080078,0
2011-02-24,3425.179932,3430.139893,3367.729980,3382.709961,3382.709961,0
2011-02-25,3385.699951,3450.330078,3385.699951,3435.439941,3435.439941,0
2011-02-28,3436.550049,3479.139893,3436.550049,3455.649902,3455.649902,0
2011-03-01,3456.169922,3489.719971,3418.610107,3426.860107,3426.860107,0
2011-03-02,3425.550049,3460.750000,3412.110107,3426.280029,3426.280029,0
2011-03-03,3426.800049,3474.969971,3426.800049,3474.969971,3474.969971,0
2011-03-04,3476.000000,3492.030029,3445.790039,3467.719971,3467.719971,0
2011-03-09,3469.389893,3487.739990,3448.239990,3457.520020,3457.520020,0
2011-03-10,3456.959961,3456.959961,3374.889893,3405.919922,3405.919922,0
2011-03-11,3399.370117,3403.580078,3349.739990,3403.510010,3403.510010,0
2011-03-14,3400.699951,3400.699951,3324.239990,3357.989990,3357.989990,0
2011-03-15,3349.000000,3349.000000,3207.260010,3263.270020,3263.270020,0
2011-03-16,3265.310059,3294.500000,3166.530029,3197.530029,3197.530029,0
2011-03-17,3208.149902,3269.310059,3208.149902,3260.820068,3260.820068,0
2011-03-18,3261.300049,3306.449951,3261.300049,3277.870117,3277.870117,0
2011-03-21,3285.629883,3346.350098,3285.629883,3332.949951,3332.949951,0
2011-03-22,3333.270020,3350.320068,3317.879883,3321.540039,3321.540039,0
2011-03-23,3320.110107,3348.830078,3308.550049,3348.830078,3348.830078,0
2011-03-28,3350.090088,3357.530029,3310.110107,3313.179932,3313.179932,0
2011-03-29,3313.179932,3327.550049,3307.010010,3324.189941,3324.189941,0
2011-03-30,3331.429932,3396.739990,3331.429932,3376.439941,3376.439941,0
2011-03-31,3380.620117,3388.030029,3362.020020,3388.030029,3388.030029,0
2011-04-01,3389.669922,3472.820068,3389.669922,3471.949951,3471.949951,0
2011-04-04,3471.760010,3522.209961,3471.760010,3513.340088,3513.340088,17400
2011-04-05,3512.449951,3537.979980,3508.850098,3511.050049,3511.050049,0
2011-04-06,3521.540039,3541.370117,3498.909912,3503.989990,3503.989990,0
2011-04-07,3503.989990,3509.600098,3446.949951,3456.520020,3456.520020,0
2011-04-08,3465.439941,3486.199951,3456.090088,3480.389893,3480.389893,0
2011-04-11,3481.989990,3488.540039,3440.229980,3448.120117,3448.120117,0
2011-04-12,3446.489990,3446.489990,3376.250000,3401.550049,3401.550049,0
2011-04-13,3401.550049,3407.239990,3372.149902,3407.239990,3407.239990,0
2011-04-14,3403.770020,3403.770020,3357.860107,3381.570068,3381.570068,0
2011-04-15,3381.570068,3395.379883,3355.020020,3381.250000,3381.250000,0
2011-04-18,3380.139893,3380.139893,3290.669922,3300.979980,3300.979980,0
2011-04-19,3305.030029,3337.620117,3305.030029,3332.270020,3332.270020,0
2011-04-20,3338.280029,3413.939941,3336.050049,3413.939941,3413.939941,0
2011-04-25,3415.959961,3416.649902,3393.629883,3401.149902,3401.149902,0
2011-04-26,3401.820068,3409.449951,3368.739990,3374.199951,3374.199951,0
2011-04-27,3373.639893,3377.290039,3340.669922,3377.290039,3377.290039,0
2011-04-28,3378.530029,3383.419922,3359.050049,3375.959961,3375.959961,0
2011-04-29,3375.320068,3419.770020,3374.080078,3406.020020,3406.020020,0
2011-05-02,3407.590088,3428.090088,3392.159912,3395.639893,3395.639893,0
2011-05-03,3395.010010,3395.010010,3354.899902,3375.340088,3375.340088,0
2011-05-04,3374.699951,3374.699951,3320.300049,3352.219971,3352.219971,0
2011-05-05,3347.110107,3347.110107,3291.949951,3305.689941,3305.689941,0
2011-05-06,3306.669922,3365.389893,3306.669922,3315.840088,3315.840088,0
2011-05-09,3314.179932,3359.070068,3294.070068,3359.070068,3359.070068,0
2011-05-10,3356.560059,3422.120117,3356.560059,3422.120117,3422.120117,0
2011-05-11,3424.610107,3428.459961,3375.750000,3384.570068,3384.570068,0
